brokertitle,type,price,beds,bath,propertysqft,formatted_address,latitude,longitude,log_price,price_segment,eda_type_clean,log_beds,beds_sqrt,beds_asinh,beds_binned,log_bath,bath_binned,area_missing,log_area,zip,borough,borough_Manhattan,borough_Brooklyn,borough_Queens,price_per_sqft,log_pps
Brokered by Keller Williams Realty Greater Nassau,House for sale,1599000,5,3,5600.0,"1233 Todt Hill Rd, Staten Island, NY 10304, USA",40.5813757,-74.1131912,14.284888991816091,mid,House for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,1.3862943611198906,3,0,8.630700432209832,10304,Staten Island,False,False,False,285.5357142857143,5.657863185578452
"Brokered by Robert DeFalco Realty, Inc.",House for sale,1299900,4,4,2755.0,"346 George St, Staten Island, NY 10307, USA",40.5065922,-74.2393503,14.07779789639611,mid,House for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.6094379124341003,4,0,7.9215356321335495,10307,Staten Island,False,False,False,471.83303085299457,6.158742325861863
Brokered by Corcoran Brooklyn Heights,Co-op for sale,370000,1,1,1495.512345,"100 Remsen St #3f, Brooklyn, NY 11201, USA",40.6939582,-73.9943695,12.821258284620408,entry,Co-op for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,1,7.3108925765069745,11201,Brooklyn,False,True,False,247.40685106146682,5.51506793044173
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,3649000,3,2,1495.512345,"11 W 30th St #11f, New York, NY 10001, USA",40.7464683,-73.9872992,15.109963715418585,upper,Co-op for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,1,7.3108925765069745,10001,Manhattan,True,False,False,2439.9664851980874,7.800149340351177
"Brokered by Empire City Properties, LLC",Multi-family home for sale,860000,5,3,2324.0,"3743 Neptune Ave, Brooklyn, NY 11224, USA",40.5768936,-74.0048793,13.664687668229691,entry,Multi-family home for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,1.3862943611198906,3,0,7.751475318021456,11224,Brooklyn,False,True,False,370.05163511187607,5.916341231122175
Brokered by Re/Max Edge,House for sale,765000,3,4,2205.0,"80 Longview Rd, Staten Island, NY 10304, USA",40.611142,-74.0905357,13.547631112808673,entry,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.6094379124341003,4,0,7.698936199813447,10304,Staten Island,False,False,False,346.9387755102041,5.852026531854604
Brokered by Douglas Elliman - 187 Seventh Ave,Co-op for sale,259000,1,1,750.0,"3500 Snyder Ave #5n, Brooklyn, NY 11203, USA",40.6491203,-73.9440658,12.464583340681674,entry,Co-op for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.621405651764134,11203,Brooklyn,False,True,False,345.3333333333333,5.847401702431117
Brokered by The Turner Realty Group Inc,Multi-family home for sale,1500000,8,3,3135.0,"1601 Nostrand Ave., Brooklyn, NY 11226, USA",40.6471477,-73.9489423,14.22097566607244,mid,Multi-family home for sale,2.1972245773362196,2.8284271247461903,2.7764722807237177,7-10,1.3862943611198906,3,0,8.0507033814703,11226,Brooklyn,False,True,False,478.4688995215311,6.172679031993765
Brokered by Brown Harris Stevens,Condo for sale,850000,2,2,1005.0,"340 Cabrini Blvd APT 501, New York, NY 10040, USA",40.856444,-73.9377616,13.652991628466498,entry,Condo for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,0,6.913737350659685,10040,Manhattan,True,False,False,845.7711442786069,6.741430462485733
Brokered by 5 Boro Realty Corp,Condo for sale,99000,1,1,1495.512345,"1368 E 92nd St #300, Brooklyn, NY 11236, USA",40.6372545,-73.9002674,11.502875129116727,entry,Condo for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,1,7.3108925765069745,11236,Brooklyn,False,True,False,66.19804933806815,4.207644219400472
Brokered by Douglas Elliman - 1410 Cortelyou Rd,Co-op for sale,535000,1,1,750.0,"192 E 8th St #1c, Brooklyn, NY 11218, USA",40.6453011,-73.9723049,13.190022025878143,entry,Co-op for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.621405651764134,11218,Brooklyn,False,True,False,713.3333333333334,6.571349706805467
Brokered by Coldwell Banker Advantage,Multi-family home for sale,849998,4,2,2342.0,"358 Lamoka Ave, Staten Island, NY 10312, USA",40.5487767,-74.1629254,13.652989275522554,entry,Multi-family home for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.0986122886681098,2,0,7.759187438507795,10312,Staten Island,False,False,False,362.93680614859096,5.896980243082977
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,For sale,1100000,2,2,1495.512345,"2235 Frederick Douglass Blvd #7k, New York, NY 10027, USA",40.807426,-73.9535703,13.9108207377686,mid,Other,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,1,7.3108925765069745,10027,Manhattan,True,False,False,735.5338815340905,6.60195523828528
Brokered by SkyLimit Realty Group,Multi-family home for sale,998000,5,3,1574.0,"60-17 59th Ave, Flushing, NY 11378, USA",40.7190856,-73.9060914,13.813508555293602,entry,Multi-family home for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,1.3862943611198906,3,0,7.362010551259734,11378,Queens,False,False,True,634.0533672172808,6.453709038223147
Brokered by CENTURY 21 Achievers,Multi-family home for sale,1500000,3,2,1495.512345,"3115 Glenwood Rd, Brooklyn, NY 11210, USA",40.634316,-73.9462919,14.22097566607244,mid,Multi-family home for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,1,7.3108925765069745,11210,Brooklyn,False,True,False,1003.0007475464871,6.911748044819611
Brokered by New Concept Sheiks Realty Inc.,Multi-family home for sale,875000,6,3,2860.0,"1779 Edenwald Ave, Bronx, NY 10466, USA",40.8920958,-73.8487361,13.681979165339751,entry,Multi-family home for sale,1.9459101490553132,2.449489742783178,2.491779852644912,6,1.3862943611198906,3,0,7.95892649305011,10466,The Bronx,False,False,False,305.94405594405595,5.726665502786365
Brokered by COMPASS,Condo for sale,2350000,1,2,1144.0,"456 W 19th St, New York, NY 10011, USA",40.7449256,-74.0057175,14.669925886120343,mid,Condo for sale,0.6931471805599453,1.0,0.881373587019543,1,1.0986122886681098,2,0,7.0431599159883405,10011,Manhattan,True,False,False,2054.195804195804,7.628126404238415
Brokered by BESMATCH REAL ESTATE,Multi-family home for sale,850000,5,2,1908.0,"4346 Edson Ave, Bronx, NY 10466, USA",40.8979269,-73.8463057,13.652991628466498,entry,Multi-family home for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,1.0986122886681098,2,0,7.554334823725748,10466,The Bronx,False,False,False,445.49266247379455,6.101422966752172
Brokered by Sotheby's International Realty - Downtown Manhattan,For sale,4000000,3,2,2248.0,"445 Lafayette St #14a, New York, NY 10003, USA",40.7295412,-73.9913066,15.201804919084164,upper,Other,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.718240951959316,10003,Manhattan,True,False,False,1779.3594306049822,7.484570550207726
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,1200000,3,2,1495.512345,"955 Lexington Ave #5c, New York, NY 10021, USA",40.7687538,-73.9631311,13.997832114758229,mid,Co-op for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,1,7.3108925765069745,10021,Manhattan,True,False,False,802.4005980371896,6.688853466307765
Brokered by Serhant,Condo for sale,12000000,4,4,3809.0,"67 Franklin St, New York, NY 10013, USA",40.7174584,-74.0038831,16.300417207752275,upper,Condo for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.6094379124341003,4,0,8.245384468120747,10013,Manhattan,True,False,False,3150.4331845628776,8.055612607574325
Brokered by CHRISTIE'S INT.REAL ESTATE GROUP,Co-op for sale,1300000,2,2,1495.512345,"269 W 87th St #6c, New York, NY 10024, USA",40.7895034,-73.9769713,14.077874822431765,mid,Co-op for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,1,7.3108925765069745,10024,Manhattan,True,False,False,869.2673145402888,6.768800422546815
"Brokered by Nest Seekers International, Westside",For sale,799000,3,1,585.0,"240 Riverside Blvd #3b, New York, NY 10023, USA",40.7804721,-73.9871434,13.591116224748411,entry,Other,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,0.6931471805599453,1,0,6.373319789577012,10069,Manhattan,True,False,False,1365.8119658119658,7.220236274820876
Brokered by Steven Corcoran Real Estate LLC - Steven Corcoran Real Estate TudorCity.com,Co-op for sale,339000,3,1,250.0,"314 E 41st St Apt 303b, New York, NY 10017, USA",40.7488879,-73.9723947,12.733755386362587,entry,Co-op for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,0.6931471805599453,1,0,5.5254529391317835,10017,Manhattan,True,False,False,1356.0,7.213031659834869
Brokered by RE MAX Distinguished Homes & Properties,Multi-family home for sale,875000,7,5,2680.0,"1126 Ward Ave, Bronx, NY 10472, USA",40.8270095,-73.8766285,13.681979165339751,entry,Multi-family home for sale,2.0794415416798357,2.6457513110645907,2.644120761058629,7-10,1.791759469228055,5-6,0,7.893945138235959,10472,The Bronx,False,False,False,326.4925373134328,5.79146526798647
Brokered by Keller Williams Realty NYC Grp,Multi-family home for sale,799000,7,2,2296.0,"1341 Fteley Ave, Bronx, NY 10472, USA",40.8333931,-73.8727914,13.591116224748411,entry,Multi-family home for sale,2.0794415416798357,2.6457513110645907,2.644120761058629,7-10,1.0986122886681098,2,0,7.739359202689098,10472,The Bronx,False,False,False,347.9965156794425,5.855061938426064
Brokered by Sowae Corp,House for sale,285000,2,1,1380.0,"102-15 215th St, Jamaica, NY 11429, USA",40.7128326,-73.7435779,12.560244459250788,entry,House for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,0.6931471805599453,1,0,7.2305631534092925,11429,Queens,False,False,True,206.52173913043478,5.335236101076747
Brokered by Century 21 AA Realty,Multi-family home for sale,2499000,5,4,1340.0,"181 Park Ave, Brooklyn, NY 11205, USA",40.6962962,-73.9720502,14.73140120981709,mid,Multi-family home for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,1.6094379124341003,4,0,7.201170883281678,11205,Brooklyn,False,True,False,1864.9253731343283,7.531512387646311
Brokered by Douglas Elliman - 3544 Johnson Ave,Townhouse for sale,795000,4,2,1440.0,"42 Adrian Ave, Bronx, NY 10463, USA",40.8767388,-73.911189,13.58609739363647,entry,Townhouse for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.0986122886681098,2,0,7.273092595999522,10463,Manhattan,True,False,False,552.0833333333334,6.315508683357924
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,1799995,2,2,1495.512345,"207 E 74th St #8b, New York, NY 10021, USA",40.7708932,-73.9586258,14.403294445084757,mid,Co-op for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,1,7.3108925765069745,10021,Manhattan,True,False,False,1203.5975537199593,7.093900809825523
Brokered by Sowae Corp,House for sale,250000,3,2,1224.0,"164-31 99th St, Howard Beach, NY 11414, USA",40.6505528,-73.8316736,12.429216196844383,entry,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.110696122978827,11414,Queens,False,False,True,204.2483660130719,5.324220787341394
"Brokered by Nest Seekers International, Internationa",For sale,5999000,3,3,3000.0,"220 Riverside Blvd #24b, New York, NY 10069, USA",40.7798567,-73.9873973,15.60710334663523,upper,Other,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.3862943611198906,3,0,8.006700845440367,10069,Manhattan,True,False,False,1999.6666666666667,7.601235737332202
Brokered by Douglas Elliman - Franklin Square,Pending,668000,3,2,1606.0,"88-08 Gettysburg St, Jamaica, NY 11426, USA",40.7299787,-73.7310756,13.412043452518782,entry,Pending,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.382124365737512,11426,Queens,False,False,True,415.94022415940225,6.032942864184027
Brokered by Hand In Hand Real Estate,House for sale,699900,3,2,1470.0,"102 Lamberts Ln, Staten Island, NY 10314, USA",40.6153952,-74.1610855,13.458692746677631,entry,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.293697720601438,10314,Staten Island,False,False,False,476.1224489795918,6.167773164401044
Brokered by Brownstone Real Estate LLC - Carroll Gardens,Townhouse for sale,5295000,4,4,4600.0,"75 2nd Pl, Brooklyn, NY 11231, USA",40.6800067,-73.9982111,15.482273537017644,upper,Townhouse for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.6094379124341003,4,0,8.434028950155469,11231,Brooklyn,False,True,False,1151.0869565217392,7.0493303214989185
Brokered by Extell Marketing Group LLC,Condo for sale,2265000,2,2,1123.0,"252 South St #26, New York, NY 10002, USA",40.710456,-73.991235,14.63308531689927,mid,Condo for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,0,7.024649030453636,10002,Manhattan,True,False,False,2016.918967052538,7.609822045029289
Brokered by EXP Realty,Co-op for sale,459000,2,1,950.0,"14205 Roosevelt Ave Apt 435, Flushing, NY 11354, USA",40.7607942,-73.8258766,13.036805489042683,entry,Co-op for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,0.6931471805599453,1,0,6.85751406254539,11354,Queens,False,False,True,483.1578947368421,6.182411082310717
Brokered by J Milo Real Estate,Multi-family home for sale,1369000,4,2,2900.0,"7 Stalie Ct, Staten Island, NY 10309, USA",40.5239722,-74.2213406,14.129591104270586,mid,Multi-family home for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.0986122886681098,2,0,7.972810784121404,10309,Staten Island,False,False,False,472.0689655172414,6.159241182339691
Brokered by True North Realty Luxury Homes,House for sale,879000,4,2,1495.512345,"87-45 253rd St, Jamaica, NY 11426, USA",40.7294367,-73.7125595,13.686540176667314,entry,House for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.0986122886681098,2,1,7.3108925765069745,11426,Queens,False,False,True,587.7584380622415,6.378015977393089
Brokered by Douglas Elliman  -111 Fifth Ave,Condo for sale,559000,1,1,679.0,"Mirada, 161 E 110th St #6g, New York, NY 10029, USA",40.7945743,-73.9434214,13.233904752137237,entry,Condo for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.522092798170152,10029,Manhattan,True,False,False,823.2695139911634,6.714497556516805
Brokered by New York Realty Minimax,Multi-family home for sale,869888,4,3,1495.512345,"86-27 125th St, Richmond Hill, NY 11418, USA",40.7019014,-73.8256776,13.67611974671144,entry,Multi-family home for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.3862943611198906,3,1,7.3108925765069745,11418,Queens,False,False,True,581.665542854479,6.367613338806058
Brokered by Keller Williams Rlty Landmark,House for sale,799888,3,2,1495.512345,"62-24 65th St, Flushing, NY 11379, USA",40.7138975,-73.8970229,13.59222699684915,entry,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,1,7.3108925765069745,11379,Queens,False,False,True,534.8588413023097,6.283870770607306
Brokered by Berkshire Hathaway HomeServices Cangiano Estates,House for sale,749000,4,1,1040.0,"29 Canterbury Ave, Staten Island, NY 10314, USA",40.6165347,-74.1507186,13.526494262499357,entry,House for sale,1.6094379124341003,2.0,2.0947125472611012,4,0.6931471805599453,1,0,6.947937068614969,10314,Staten Island,False,False,False,720.1923076923077,6.580905825288236
NoBroker,House for sale,499000,2,3,1495.512345,"119-44 193rd St, Jamaica, NY 11412, USA",40.6886004,-73.7568067,13.120361374733656,entry,House for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.3862943611198906,3,1,7.3108925765069745,11412,Queens,False,False,True,333.6649153504647,5.813129778553333
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,1295000,3,4,2193.0,"269 W 87th St #7b, New York, NY 10024, USA",40.7895034,-73.9769713,14.074021253115776,mid,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.6094379124341003,4,0,7.693481640835175,10024,Manhattan,True,False,False,590.515275877793,6.382687508744801
Brokered by J. Milo Real Estate Ltd,Pending,879900,3,2,2242.0,"640 Sheldon Ave, Staten Island, NY 10312, USA",40.5409077,-74.1964937,13.687563543633653,entry,Pending,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.715569534520208,10312,Staten Island,False,False,False,392.4620874219447,5.974984716130505
Brokered by Corcoran SoHo,Co-op for sale,400000,2,2,1150.0,"8 Magnolia Pl, Bronx, NY 10465, USA",40.8131429,-73.808397,12.89921982609012,entry,Co-op for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,0,7.048386408721883,10465,The Bronx,False,False,False,347.82608695652175,5.854573479824507
Brokered by Century 21 Dawns Gold,Multi-family home for sale,699999,6,2,1495.512345,"1839 Andrews Ave S, Bronx, NY 10453, USA",40.8524948,-73.9151397,13.458834185453092,entry,Multi-family home for sale,1.9459101490553132,2.449489742783178,2.491779852644912,6,1.0986122886681098,2,1,7.3108925765069745,10453,The Bronx,False,False,False,468.06634685452894,6.15074422294971
Brokered by Corcoran Bedford Stuyvesant,Condo for sale,289000,1,1,666.0,"1065 Vermont St #4g, Brooklyn, NY 11207, USA",40.6541622,-73.8846778,12.57418196709457,entry,Condo for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.502790045915623,11207,Brooklyn,False,True,False,433.93393393393393,6.0751941435404095
Brokered by COMPASS,Condo for sale,699000,1,1,616.0,"435 Tompkins Ave #305, Brooklyn, NY 11216, USA",40.6826476,-73.9434923,13.457406021215947,entry,Condo for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.424869023905388,11216,Brooklyn,False,True,False,1134.7402597402597,7.035039928543094
Brokered by Liberty Chateau Realty Inc,Foreclosure,479000,6,2,3100.0,"16 Renfrew Pl, Staten Island, NY 10303, USA",40.6268305,-74.1471405,13.079455876393052,entry,Other,1.9459101490553132,2.449489742783178,2.491779852644912,6,1.0986122886681098,2,0,8.03947991910045,10303,Staten Island,False,False,False,154.51612903225808,5.046749449920476
